Year	Month	Day	Conc_μg_l	Q_m3_s
2009 	5 	1 	22.0 	490.675 
2009 	5 	2 	25.0 	580.758 
2009 	5 	3 	25.0 	679.550 
2009 	5 	4 	28.0 	717.675 
2009 	5 	5 	26.0 	725.758 
2009 	5 	6 	22.0 	729.425 
2009 	5 	7 	26.0 	725.842 
2009 	5 	8 	22.0 	739.508 
2009 	5 	9 	22.0 	747.425 
2009 	5 	10 	19.0 	798.508 
2009 	5 	11 	26.0 	802.925 
2009 	5 	12 	17.0 	797.675 
2009 	5 	13 	16.0 	820.175 
2009 	5 	14 	15.0 	777.633 
2009 	5 	15 	14.0 	795.675 
2009 	5 	16 	13.0 	667.550 
2009 	5 	17 	13.0 	604.842 
2009 	5 	18 	14.0 	737.675 
2009 	5 	19 	11.0 	686.550 
2009 	5 	20 	11.0 	673.204 
2009 	5 	21 	11.0 	640.792 
2009 	5 	22 	11.0 	664.583 
2009 	5 	23 	11.0 	771.041 
2009 	5 	24 	11.0 	655.292 
2009 	5 	25 	11.0 	718.750 
2009 	5 	26 	10.0 	683.708 
2009 	5 	27 	9.0 	657.000 
2009 	5 	28 	9.0 	658.792 
2009 	5 	29 	10.0 	662.542 
2009 	5 	30 	7.0 	537.917 
2009 	5 	31 	7.0 	523.208 
2009 	6 	1 	7.0 	535.542 
2009 	6 	2 	8.0 	554.000 
2009 	6 	3 	8.0 	568.875 
2009 	6 	4 	16.0 	704.708 
2009 	6 	5 	6.0 	649.667 
2009 	6 	6 	6.0 	549.208 
2009 	6 	7 	6.0 	566.958 
2009 	6 	8 	7.0 	713.833 
2009 	6 	9 	8.0 	696.958 
2009 	6 	10 	8.0 	652.208 
2009 	6 	11 	5.0 	532.542 
2009 	6 	12 	7.0 	537.792 
2009 	6 	13 	7.0 	455.083 
2009 	6 	14 	6.0 	379.958 
2009 	6 	15 	8.0 	524.458 
2009 	6 	16 	6.0 	463.125 
2009 	7 	14 	9.0 	388.620 
2009 	8 	17 	9.0 	475.830 
2009 	9 	15 	7.0 	589.580 
2009 	10 	13 	5.0 	508.720 
2009 	11 	16 	6.0 	381.800 
2009 	12 	15 	6.0 	364.430 
2010 	1 	14 	3.0 	397.090 
2010 	2 	16 	5.0 	394.680 
2010 	3 	15 	4.0 	240.800 
2010 	4 	19 	14.0 	289.380 
2010 	5 	16 	24.0 	589.170 
2010 	6 	15 	8.0 	612.880 
2010 	8 	19 	6.0 	489.470 
2010 	9 	15 	8.0 	337.570 
2010 	10 	17 	6.0 	266.380 
2010 	11 	15 	6.0 	320.510 
2010 	12 	13 	4.0 	354.180 
2011 	1 	17 	4.0 	213.470 
2011 	2 	14 	4.0 	323.300 
2011 	3 	14 	3.0 	234.010 
2011 	4 	11 	12.0 	230.880 
2011 	5 	16 	9.0 	246.510 
2011 	6 	13 	10.0 	925.720 
2011 	7 	18 	5.0 	391.200 
2011 	8 	15 	6.0 	539.660 
2011 	9 	12 	11.0 	822.380 
2011 	10 	17 	11.0 	781.370 
2011 	11 	15 	5.0 	549.630 
2011 	12 	19 	6.0 	455.720 
2012 	1 	16 	3.0 	430.430 
2012 	2 	15 	4.0 	360.510 
2012 	3 	14 	4.0 	387.840 
2012 	4 	16 	5.0 	444.630 
2012 	5 	14 	20.0 	769.380 
2012 	6 	13 	15.0 	1391.410 
2012 	7 	18 	6.0 	779.570 
2012 	8 	14 	6.0 	545.420 
2012 	9 	19 	7.0 	467.210 
2012 	10 	16 	7.0 	685.760 
2012 	11 	14 	7.0 	535.720 
2012 	12 	11 	6.0 	434.880 
2013 	1 	15 	4.0 	397.760 
2013 	2 	19 	4.0 	366.340 
2013 	3 	14 	5.0 	389.380 
2013 	4 	16 	6.0 	137.010 
2013 	5 	14 	16.0 	581.220 
2013 	6 	26 	7.0 	388.000 
2013 	7 	29 	6.0 	338.640 
2013 	8 	12 	5.0 	349.390 
2013 	9 	18 	5.0 	299.270 
2013 	10 	14 	6.0 	427.630 
2013 	11 	19 	7.0 	284.580 
2013 	12 	16 	5.0 	312.420 
2014 	1 	21 	3.1 	394.000 
2014 	2 	24 	3.9 	308.080 
2014 	3 	17 	6.6 	359.580 
2014 	4 	23 	15.1 	413.380 
2014 	5 	13 	12.2 	350.750 
2014 	6 	23 	6.4 	700.830 
2014 	7 	15 	5.0 	410.810 
2014 	8 	26 	7.0 	377.200 
2014 	9 	15 	5.4 	253.040 
2014 	10 	13 	10.3 	322.880 
2014 	11 	24 	4.4 	256.880 
2014 	12 	17 	7.4 	340.050 
2015 	1 	12 	3.8 	255.800 
2015 	2 	16 	4.4 	398.800 
2015 	3 	17 	4.8 	392.680 
2015 	4 	15 	20.8 	405.220 
2015 	5 	19 	12.6 	779.240 
2015 	6 	22 	6.3 	829.920 
2015 	7 	15 	7.2 	936.700 
2015 	8 	17 	5.5 	625.400 
2015 	9 	14 	4.1 	299.460 
2015 	10 	12 	5.3 	535.000 
2015 	11 	16 	3.5 	399.630 
2015 	12 	15 	3.6 	413.630 
2016 	1 	18 	2.8 	403.380 
2016 	2 	15 	4.1 	362.630 
2016 	3 	15 	3.2 	302.630 
2016 	4 	12 	12.3 	346.380 
2016 	5 	16 	9.7 	647.670 
2016 	6 	14 	5.6 	593.450 
2016 	7 	19 	6.9 	418.740 
2016 	8 	22 	4.6 	314.030 
2016 	9 	13 	4.9 	459.970 
2016 	10 	17 	4.2 	391.500 
2016 	11 	21 	8.2 	318.500 
2016 	12 	14 	3.8 	314.380 
2017 	1 	16 	3.5 	412.080 
2017 	2 	13 	2.4 	362.080 
2017 	3 	20 	2.6 	307.580 
2017 	4 	11 	9.0 	214.040 
2017 	5 	15 	10.6 	391.330 
2017 	6 	12 	5.4 	472.680 
2017 	7 	12 	5.9 	655.750 
2017 	8 	14 	15.1 	507.700 
2017 	9 	12 	10.0 	511.290 
2017 	10 	17 	6.1 	549.330 
2017 	11 	13 	4.6 	512.880 
2017 	12 	19 	5.5 	426.460 
2018 	1 	15 	4.9 	305.420 
2018 	2 	19 	4.0 	416.380 
2018 	3 	20 	2.2 	310.130 
2018 	4 	23 	21.6 	324.920 
2018 	5 	21 	42.6 	1773.170 
2018 	6 	19 	9.1 	329.940 
2018 	7 	16 	2.5 	327.570 
2018 	8 	22 	3.7 	348.850 
2018 	9 	18 	4.0 	324.150 
2018 	10 	30 	3.3 	327.460 
2018 	11 	19 	3.5 	431.790 
2018 	12 	18 	3.1 	407.710 
