Year      Month     Day       NO2+NO3_mg/l        Kjeldahl N_mg/l     Q_Ml/d    
2014      5         6         0.046               0.67                85.02               
2014      6         25        0.052               1.2                 124.25              
2014      7         2         0.064               0.91                122.06              
2014      8         5         0.02                0.78                89.16               
2014      9         2         0.003               0.72                390.81              
2014      10        7         0.003               1.5                 75.58               
2014      11        5         0.006               0.76                25.95               
2014      12        2         0.005               0.6                 66.77               
2015      1         6         0.003               0.74                28.48               
2015      2         5         0.003               0.87                38.0                
2015      3         2         0.005               0.77                0.0                 
2015      4         9         0.004               1.4                 46.1                
2015      5         5         0.008               0.71                128.1               
2015      6         2         0.004               0.66                68.54               
2015      7         2         0.008               0.65                85.31               
2015      8         4         0.01                0.61                91.53               
2015      9         1         0.032               0.7                 376.35              
2015      10        6         0.006               1.4                 109.74              
2015      11        3         0.003               1.3                 20.91               
2015      12        1         0.003               1.0                 44.4                
2016      1         4         0.004               0.9                 12.07               
2016      2         2         0.021               0.94                39.03               
2016      3         1         0.021               1.5                 6.43                
2016      4         5         0.003               1.2                 28.88               
2016      5         3         0.006               0.81                107.71              
2016      6         1         0.009               0.72                21.43               
2016      7         14        0.007               0.68                24.56               
2016      8         4         0.044               1.3                 100.84              
2016      9         6         0.003               0.55                74.93               
2016      10        25        0.61                0.98                1087.06             
2016      11        9         0.12                0.67                64.37               
2016      12        15        0.003               0.87                64.77               
2017      1         11        0.003               0.76                66.07               
2017      2         2         0.2                 0.78                58.13               
2017      3         2         0.003               0.98                216.28              
2017      4         5         0.3                 0.88                482.28              
2017      5         11        0.29                0.73                91.83               
2017      6         8         0.22                0.76                96.59               
2017      7         13        0.33                0.75                121.22              
2017      8         14        0.15                0.99                90.33               
2017      9         7         0.11                0.74                89.21               
2017      10        5         0.003               0.63                482.08              
2017      11        9         0.039               1.2                 24.95               
2017      12        7         0.003               0.65                25.45               
2018      1         11        0.014               0.97                34.19               
2018      2         8         0.003               0.74                69.94               
2018      3         6         0.003               0.8                 18.56               
2018      4         3         0.014               0.73                167.13              
2018      5         8         0.003               0.75                84.09               
2018      6         6         0.009               0.73                98.59               
2018      7         4         0.034               0.56                111.65              
2018      8         7         0.003               0.53                109.0               
2018      9         4         0.003               0.56                109.99              
2018      10        25        0.083               0.79                288.04              
2018      11        14        0.005               0.74                41.87               
2018      12        3         0.003               0.76                18.0                
