Year      Month     Day       NO2+NO3_mg/l        Kjeldahl N_mg/l     Q_Ml/d    
2009      7         7         0.073               0.62                0.0                 
2009      8         5         0.046               0.56                0.0                 
2009      9         3         0.002               0.62                0.0                 
2009      10        5         0.005               0.54                0.0                 
2009      11        12        0.003               0.34                0.0                 
2009      12        1         0.002               0.75                29.74               
2010      1         12        0.006               0.84                0.0                 
2010      2         2         0.003               0.72                0.0                 
2010      3         3         0.002               0.68                0.0                 
2010      4         7         0.002               0.42                0.0                 
2010      5         4         0.006               0.65                0.0                 
2010      6         2         0.002               0.66                0.0                 
2010      7         6         0.003               1.3                 0.0                 
2010      8         3         0.003               0.75                3.74                
2010      9         7         0.011               0.65                41.23               
2010      10        4         0.003               0.58                0.0                 
2010      11        9         0.97                1.4                 1.49                
2010      12        7         0.55                1.8                 202.06              
2011      1         11        0.15                4.2                 24.39               
2011      2         2         0.45                1.4                 0.0                 
2011      3         2         0.29                1.3                 0.0                 
2011      4         5         0.28                0.96                0.0                 
2011      5         3         0.27                0.94                28.17               
2011      6         2         0.17                0.97                16.52               
2011      7         4         0.35                0.8                 0.0                 
2011      8         2         0.72                0.76                139.47              
2011      9         6         0.52                0.72                8.54                
2011      10        6         0.28                0.64                46.25               
2011      11        2         0.1                 0.69                6.61                
2011      12        7         0.84                1.4                 0.0                 
2012      2         2         0.004               0.81                0.03                
2012      3         5         0.014               0.65                14.25               
2012      4         11        0.003               0.69                0.0                 
2012      5         8         0.003               0.58                0.25                
2012      6         12        1.2                 1.4                 92.46               
2012      7         10        3.1                 1.0                 105.44              
2012      8         6         0.76                0.81                223.02              
2012      9         5         2.0                 0.94                155.61              
2012      10        8         0.7                 0.79                62.94               
2012      11        7         0.3                 0.68                0.0                 
2012      12        3         0.048               0.78                0.0                 
2013      1         8         0.095               0.79                0.0                 
2013      2         4         0.003               0.69                0.0                 
2013      3         5         0.004               0.62                0.0                 
2013      4         2         0.005               0.63                0.0                 
2013      5         1         0.003               0.66                0.0                 
2013      6         3         0.019               0.67                48.49               
2013      7         2         0.017               0.6                 0.0                 
2013      8         5         0.012               0.59                14.66               
2013      9         2         0.009               0.55                0.0                 
2013      10        1         0.005               0.68                0.0                 
2013      11        6         0.003               0.76                0.0                 
2013      12        10        0.025               0.53                182.63              
2014      1         13        0.003               0.54                0.0                 
2014      2         11        0.004               0.46                0.0                 
2014      3         11        0.003               0.54                0.0                 
2014      4         2         0.008               0.65                0.0                 
2014      5         7         0.037               0.57                0.0                 
2014      6         4         0.007               0.45                0.0                 
2014      7         3         0.031               0.56                0.0                 
2014      8         6         1.5                 1.1                 10.0                
2014      9         8         0.003               0.71                0.0                 
2014      10        8         0.013               0.41                0.0                 
2014      11        5         0.018               0.43                0.0                 
2014      12        2         0.003               0.44                0.0                 
2015      1         12        0.003               0.46                5.56                
2015      2         3         0.003               0.52                0.0                 
2015      3         5         0.011               0.52                0.0                 
2015      4         7         0.009               0.44                0.0                 
2015      5         4         0.077               0.63                0.0                 
2015      6         9         0.075               0.63                0.0                 
2015      7         1         0.062               0.42                0.0                 
2015      8         11        0.003               0.49                4.92                
2015      9         2         0.57                1.3                 54.39               
2015      10        7         0.89                0.58                0.0                 
2015      11        4         0.03                0.54                0.0                 
2015      12        3         0.019               0.59                0.0                 
2016      1         5         0.003               0.49                0.0                 
2016      2         4         0.003               0.79                0.0                 
2016      3         7         0.007               0.39                0.0                 
2016      4         12        0.02                0.57                0.0                 
2016      5         10        0.096               0.73                4.04                
2016      6         1         0.13                0.54                0.0                 
2016      7         7         0.003               0.88                137.84              
2016      8         4         0.61                0.98                63.43               
2016      9         1         0.003               0.61                38.89               
2016      10        12        0.24                0.92                201.14              
2016      11        8         0.22                0.31                0.0                 
2016      12        5         0.1                 1.0                 0.0                 
2017      1         10        0.003               0.94                0.0                 
2017      2         2         0.033               0.9                 0.0                 
2017      3         2         0.003               0.55                0.0                 
2017      4         12        1.8                 1.2                 129.55              
2017      5         3         0.63                1.1                 48.54               
2017      6         7         0.15                0.7                 0.0                 
2017      7         10        0.071               0.5                 0.02                
2017      8         1         0.022               0.51                28.39               
2017      9         5         1.4                 1.0                 0.0                 
2017      10        5         0.94                0.97                0.0                 
2017      11        8         0.09                0.5                 93.05               
2017      12        5         0.053               0.55                23.5                
2018      1         10        0.006               0.49                0.0                 
2018      2         6         0.003               0.63                0.0                 
2018      3         8         0.003               0.54                0.0                 
2018      4         10        0.037               0.55                0.0                 
2018      5         2         0.084               0.78                0.0                 
2018      6         6         0.076               0.64                0.0                 
2018      7         5         0.073               0.57                13.79               
2018      8         8         0.048               0.42                0.0                 
2018      9         4         0.035               0.42                0.0                 
2018      10        8         0.003               0.49                0.0                 
2018      11        7         0.003               0.54                0.02                
2018      12        10        0.003               0.62                0.2                 
