Year      Month     Day       NO2+NO3_mg/l        Kjeldahl N_mg/l     Q_Ml/d    
2009      8         6         0.127               0.06                190.62              
2009      9         2         0.098               0.27                189.27              
2009      10        7         0.067               0.19                188.02              
2009      11        5         0.009               0.21                188.64              
2009      12        3         0.004               0.21                1264.71             
2010      1         7         0.002               0.21                459.95              
2010      2         4         0.05                0.26                532.14              
2010      3         1         0.076               0.18                510.06              
2010      4         8         0.065               0.14                317.44              
2010      5         6         0.032               0.12                189.93              
2010      6         3         0.004               0.1                 190.22              
2010      7         8         0.016               0.18                187.54              
2010      8         5         0.044               0.26                187.21              
2010      9         2         0.068               0.37                188.72              
2010      10        6         0.046               0.28                194.3               
2010      11        4         0.053               0.3                 201.61              
2010      12        2         0.018               0.24                190.34              
2011      1         6         0.005               0.21                196.5               
2011      2         3         0.04                0.2                 1612.03             
2011      3         3         0.067               0.34                202.32              
2011      4         7         0.035               0.13                192.45              
2011      5         5         0.22                0.22                207.49              
2011      6         2         0.037               0.14                1442.35             
2011      7         7         0.086               0.22                194.23              
2011      8         4         0.03                0.17                194.68              
2011      9         8         0.029               0.2                 198.72              
2011      10        5         0.052               0.21                199.71              
2011      11        3         0.021               0.22                191.96              
2011      12        8         0.031               0.19                200.67              
2012      1         4         0.026               0.21                319.68              
2012      2         2         0.044               0.2                 191.25              
2012      3         15        0.067               0.31                191.62              
2012      4         3         0.024               0.28                209.07              
2012      5         3         0.074               0.17                194.18              
2012      6         7         0.064               0.2                 185.87              
2012      7         5         0.09                0.13                2067.4              
2012      8         2         0.07                0.15                996.99              
2012      9         5         0.032               0.22                199.19              
2012      10        4         0.047               0.27                518.67              
2012      11        6         0.08                0.13                2411.54             
2012      12        6         0.034               0.18                1224.17             
2013      1         3         0.067               0.21                604.98              
2013      2         5         0.079               0.16                6674.12             
2013      3         7         0.074               0.14                3025.62             
2013      4         4         0.084               0.14                7839.17             
2013      5         2         0.072               0.15                320.92              
2013      6         6         0.095               0.18                327.68              
2013      7         4         0.096               0.13                321.7               
2013      8         8         0.096               0.13                3963.06             
2013      9         4         0.074               0.14                6505.75             
2013      10        3         0.077               0.12                3517.74             
2013      11        7         0.069               0.13                1952.1              
2013      12        4         0.07                0.13                3665.96             
2014      1         9         0.068               0.14                5702.49             
2014      2         6         0.084               0.82                3385.35             
2014      3         6         0.053               0.16                1498.88             
2014      4         3         0.067               0.13                2071.9              
2014      5         8         0.043               0.17                185.54              
2014      6         5         0.08                0.16                2004.08             
2014      7         2         0.1                 0.23                128.09              
2014      8         6         0.051               0.24                151.57              
2014      9         4         0.052               0.17                499.7               
2014      10        2         0.062               0.19                6878.32             
2014      11        6         0.028               0.35                3670.88             
2014      12        3         0.044               0.32                6840.32             
2015      1         8         0.038               0.21                2030.8              
2015      2         5         0.039               0.2                 4191.42             
2015      3         5         0.004               0.14                600.9               
2015      4         16        0.044               0.14                5932.27             
2015      5         7         0.037               0.18                448.63              
2015      6         4         0.043               0.15                4931.72             
2015      7         2         0.022               0.12                3973.73             
2015      8         6         0.031               0.14                7038.58             
2015      9         3         0.016               0.17                6132.1              
2015      10        8         0.012               0.13                4511.4              
2015      11        5         0.011               0.14                6506.26             
2015      12        2         0.009               0.14                7333.13             
2016      1         7         0.008               0.13                6449.03             
2016      2         4         0.006               2.6                 5129.87             
2016      3         3         0.004               0.15                598.17              
2016      4         7         0.01                0.13                593.4               
2016      5         5         0.005               0.19                138.81              
2016      6         2         0.008               0.14                803.33              
2016      7         7         0.022               0.18                2974.01             
2016      8         4         0.057               0.24                218.26              
2016      9         8         0.044               0.24                214.36              
2016      10        6         0.056               0.31                200.8               
2016      11        3         0.025               0.29                198.62              
2016      12        7         0.03                0.19                199.02              
2017      1         5         0.02                0.21                300.25              
2017      2         2         0.023               0.2                 252.05              
2017      3         2         0.003               0.2                 270.03              
2017      4         5         0.017               0.19                310.5               
2017      5         4         0.042               0.2                 196.43              
2017      6         8         0.051               0.18                203.61              
2017      7         5         0.038               0.18                194.1               
2017      8         3         0.041               0.16                673.78              
2017      9         6         0.064               0.14                169.97              
2017      10        5         0.019               0.22                180.62              
2017      11        2         0.03                0.28                165.23              
2017      12        6         0.045               0.19                160.38              
2018      1         4         0.044               0.18                1533.85             
2018      2         8         0.037               0.19                264.58              
2018      3         8         0.026               0.22                277.45              
2018      4         5         0.045               0.14                303.98              
2018      5         3         0.052               0.11                291.98              
2018      6         7         0.051               0.11                1287.48             
2018      7         5         0.044               0.19                499.14              
2018      8         2         0.042               0.15                979.71              
2018      9         6         0.049               0.13                5197.56             
2018      10        4         0.057               0.09                9035.82             
2018      11        8         0.051               0.11                7041.15             
2018      12        6         0.045               0.12                6165.89             
