Year      Month     Day       TotalP_mg/l         Q_Ml/d    
2011      6         22        0.42                2155.55             
2011      7         19        0.26                524.65              
2011      7         20        0.23                345.81              
2011      8         16        0.2                 94.9                
2011      8         25        0.22                56.99               
2011      9         14        0.22                52.25               
2011      9         21        0.2                 29.04               
2011      10        19        0.18                39.19               
2011      10        25        0.18                44.65               
2011      11        16        0.2                 119.43              
2011      11        30        0.22                361.46              
2011      12        15        0.18                55.18               
2012      1         17        0.12                18.86               
2012      2         14        0.35                7.18                
2012      2         17        0.1                 4.0                 
2012      3         23        0.1                 8.11                
2012      3         29        0.15                21.9                
2012      4         17        0.085               11.26               
2012      4         20        0.082               7.58                
2012      5         15        0.22                1011.74             
2012      5         18        0.17                327.49              
2012      6         20        0.29                582.59              
2012      6         28        0.18                376.82              
2012      7         12        0.21                251.12              
2012      8         15        0.17                361.33              
2012      9         19        0.17                176.11              
2012      10        16        0.24                248.01              
2012      10        23        0.17                64.27               
2012      11        20        0.12                9.32                
2012      11        27        0.14                5.98                
2012      12        17        0.1                 4.86                
2012      12        18        0.11                4.29                
2013      1         17        0.096               5.18                
2013      1         21        0.08                7.0                 
2013      2         20        0.086               1.19                
2013      2         28        0.14                2.2                 
2013      3         19        0.11                1.87                
2013      3         25        0.079               2.0                 
2013      4         18        0.076               2.63                
2013      4         24        0.14                2.73                
2013      5         13        0.068               2.92                
2013      5         23        0.085               86.88               
2013      6         18        0.16                874.44              
2013      6         24        0.081               110.04              
2013      7         23        0.15                534.02              
2013      7         26        0.11                343.38              
2013      8         23        0.21                1186.59             
2013      8         30        0.15                237.19              
2013      9         18        0.18                161.33              
2013      9         20        0.28                4659.69             
2013      10        22        0.16                14.71               
2013      10        25        0.29                420.78              
2013      11        18        0.16                308.51              
2013      11        29        0.18                21.31               
2013      12        16        0.18                71.74               
2013      12        17        0.17                46.06               
2014      1         16        0.12                3.26                
2014      1         24        0.14                1.82                
2014      2         21        0.12                1.66                
2014      2         27        0.14                1.63                
2014      3         18        0.08                3.17                
2014      3         31        0.63                2.88                
2014      4         11        0.12                10.04               
2014      4         22        0.059               4.69                
2014      5         16        0.089               9.55                
2014      5         21        0.049               4.37                
2014      6         17        0.087               67.5                
2014      6         27        0.18                364.78              
2014      7         15        0.16                759.56              
2014      8         19        0.11                96.91               
2014      8         28        0.15                173.32              
2014      9         23        0.16                95.6                
2014      10        23        0.16                19.41               
2014      10        24        0.15                16.06               
2014      11        17        0.11                10.88               
2014      12        11        0.085               9.52                
2014      12        19        0.072               3.49                
2015      1         19        0.075               6.47                
2015      2         13        0.29                0.28                
2015      2         26        0.91                0.35                
2015      3         26        0.17                0.95                
2015      4         21        0.092               6.43                
2015      4         29        0.094               9.44                
2015      5         20        0.073               39.51               
2015      6         25        0.059               14.37               
2015      6         26        0.06                17.07               
2015      7         21        0.096               95.94               
2015      8         17        0.14                131.51              
2015      8         26        0.11                58.95               
2015      9         22        0.13                93.5                
2015      10        15        0.097               7.02                
2015      10        30        0.081               2.35                
2015      11        26        0.093               0.95                
2015      12        15        0.087               0.26                
2015      12        18        0.09                0.26                
2016      1         19        0.056               0.0                 
2016      2         17        0.18                0.12                
2016      2         26        0.23                0.19                
2016      3         16        0.47                0.3                 
2016      4         20        0.21                0.52                
2016      4         26        0.31                0.78                
2016      5         16        0.04                19.68               
2016      6         23        0.11                280.93              
2016      6         28        0.069               314.97              
2016      7         22        0.063               102.44              
2016      8         24        0.17                375.32              
2016      8         24        0.17                375.32              
2016      9         13        0.11                100.43              
2016      10        19        0.27                842.44              
2016      10        28        0.15                120.74              
2016      11        11        0.15                20.62               
2016      12        19        0.11                3.62                
2016      12        21        0.084               2.8                 
2017      1         20        0.082               1.24                
2017      2         14        0.17                2.79                
2017      3         21        0.34                0.2                 
2017      4         21        0.19                0.74                
2017      4         27        0.12                39.46               
2017      5         17        0.084               5.3                 
2017      6         21        0.05                11.09               
2017      6         29        0.052               22.16               
2017      7         24        0.053               111.35              
2017      8         15        0.1                 77.7                
2017      8         31        0.13                269.05              
2017      9         21        0.15                356.96              
2017      10        17        0.19                23.61               
2017      10        26        0.15                19.46               
2017      11        13        0.14                7.69                
2017      12        8         0.16                24.49               
2017      12        12        0.0                 22.17               
2018      1         11        0.1                 3.19                
2018      2         15        0.1                 0.21                
2018      2         26        0.1                 0.19                
2018      3         13        0.09                0.05                
2018      4         16        0.85                1.7                 
2018      4         19        0.76                2.24                
2018      5         14        0.088               4.61                
2018      6         20        0.19                225.49              
2018      6         22        0.097               97.22               
2018      7         25        0.11                216.71              
2018      8         23        0.23                1106.32             
2018      9         10        0.15                122.31              
2018      10        30        0.13                7.96                
2018      11        16        0.17                16.32               
2018      12        14        0.26                17.85               
